# Pathway	SRR30598619_Abundance	SRR30598621_Abundance	SRR30598622_Abundance	SRR30598625_Abundance	SRR30598626_Abundance	SRR30598627_Abundance	SRR30598628_Abundance	SRR30598630_Abundance	SRR30598631_Abundance	SRR30598633_Abundance	SRR30598634_Abundance	SRR30598635_Abundance	SRR30598638_Abundance	SRR30598640_Abundance	SRR30598641_Abundance	SRR30598642_Abundance	SRR30598643_Abundance	SRR30598647_Abundance	SRR30598648_Abundance	SRR30598650_Abundance	SRR30598651_Abundance	SRR30598653_Abundance	SRR30598654_Abundance	SRR30598656_Abundance
UNINTEGRATED|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	0.000943901	0	0	0.00255258	0	0	0	0	0.000502396	0	0	0	0	0	0	0.00156746	0	0.000179397	0	0
UNINTEGRATED|g__Alistipes.s__Alistipes_putredinis	0	0.0290306	0	0	0.000790097	0	0.00155947	0.00080595	0.0001065	0	0	0	0.000732127	0	0	0	0	0	0	0.00514405	0	7.55424e-05	0	0
UNINTEGRATED|g__Alistipes.s__Alistipes_shahii	0	0.00121316	0	0	0.00148116	0	0.00600879	0.000932576	0.000811252	0	0	0	0.000228629	0	0	0.000339859	0	0.00232474	0.000135666	0.000540892	0.000152284	7.93599e-05	0.000557784	0
UNINTEGRATED|g__Alistipes.s__Alistipes_sp_CAG_435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114328	0	0	0	0	0
UNINTEGRATED|g__Anaerococcus.s__Anaerococcus_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.114e-05
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	0.00302946	0.000629944	0.000757285	0	0	0	0.000213252	0.00104373	0.0036524	0	0	0.00296281	0.000257716	0.0155592	0	0.00748978	0.00226555	0	0	0.00135242	0	0.00110877	0.0050112	0
UNINTEGRATED|g__Anaerotruncus.s__Anaerotruncus_colihominis	0	0	0	0	0.000728101	0	0	0	0	0	0	0	0	0	0.00128098	0	0	0.00172355	0	0	0	0	0	0
UNINTEGRATED|g__Anaerotruncus.s__Anaerotruncus_sp_CAG_390	0	0	0	0	0	0	0	0	0.00222634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Anaerotruncus.s__Anaerotruncus_sp_CAG_528	0	0.000431204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10676e-05	0	0	0	0	0
UNINTEGRATED|g__Arcanobacterium.s__Arcanobacterium_haemolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47671e-05	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Atopobium.s__Atopobium_parvulum	0	0	0	0	0	0	0	9.88159e-05	0	0	0	0	0	0	0	0	0.000140204	0	0	0	7.33872e-05	0	0	0.000263049
UNINTEGRATED|g__Atopobium.s__Atopobium_rimae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26066e-05	0	0	0
UNINTEGRATED|g__Bacillales_unclassified.s__Flavobacterium_thermophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.40507e-06	0	0	0	0	0	0	0	0	1.48757e-05
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caccae	0.00287478	0.00493192	0	0	0	0	0	0.00287517	0	0	0	0.00137803	0.0083084	0	0	0.00287548	0	0	0	0.00531553	0	0.00414529	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0.017917	0	0	0	0	0	0	0	0	0.00192803	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_clarus	0	0	0	0	0	0	0	0.00260794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	0.0128233	0.0419807	0.000669356	0.000973102	0.0126694	0.00927702	0	0.0107824	0	0	0	0.00560471	0	0	0	0.00950587	0	0	0	0.0214841	0.00350565	0.00910302	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	0	0	0	0.00104846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0.00563523	0	0	0.00595741	0	0	0	0.000324237	0	0	0	0	0	0	0	0	0	0.00146066	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	0.00783457	0.00629209	0.00166788	0	0.0431017	0.0113602	0.00287154	0.0256506	0	0	0.00046605	0	0.044048	0	0.0662079	0.00730677	0.0488142	0.0444178	0.00239649	0.0075029	0	0.0259375	0.00422389	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	0	0	0	0	0	0	0	0.00235938	0	0	0	0	0.00158518	0	0	0	0	0	0	0.000441775	0	8.55258e-05	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_nordii	7.13685e-05	0.000536713	0	0	0.00204165	0	0	0	0	0	0	0.00060737	0.000915613	0	0	0.000144025	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	0.00287319	0.00570056	0.00854346	0	0	0	0.00673556	0.00691929	0	0	0.000270214	0.0026023	0.0143523	0	0.00466965	0.00325527	0	0.0342303	0.00136759	0.0028321	0.00280088	0.00202047	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_plebeius	0	0	0	0	0.00430565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_salyersiae	0	0	0	0	0	0	0.0028665	0.000271042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_530	0	0	0	0	0	0	0	0	0.00109998	0	3.17417e-06	0	0	0	0	0	0	0	0	0	0	0	0.000390775	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.78062e-05	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54354e-05	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039197	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000498279	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	0	0	0	0	0	0	0	0.00153594	0	0	0	0	0	0	0.00750405	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.00463131	0	0	0.00651885	0.0093318	0.0339238	0.011922	0.00969834	0.00186051	0.172537	0.000457396	0.00412104	0.0328284	0	0.00181287	0.00402117	0.0113846	0.0620648	0	0.00582685	0.0360273	0.00269079	0.00219342	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	0.00788351	0.0215423	0	0	0.0281184	0	0	0.0298645	0	0	0.000369837	0.00602921	0.00616145	0	0.00500223	0.00518557	0	0.0421132	0	0	0	0.0135736	0	0.000232043
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	0.00470434	0	0	0	0	0.00720384	0.00387477	0.00152038	0.00303803	0	0.000329328	0	0.0208691	0	0.00418291	0	0	0.00886954	0.00728224	0.0821874	0.00797873	0.00899091	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0.00436922	0	0	0.00429512	0	0.00520575	0.00363451	0	0	0	0	0	0	0	0.00210707	0.00961121	0.0140346	0	0.00331498	0	0.00571498	0.00143772	0
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	0	0	0	0	0	0	0	0.00227047	0	0	0	0	0.0012875	0	0	0	0	0	0	0.00503046	0	0.000966081	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142703	0	0	0	0	0	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_bifidum	0	0	0.00185148	0.0109744	0	0	0	0	0	0	0	0	0	0	0	0	0.00612517	0	0	0	0	0.000230307	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_breve	0	0	0.00540583	0.0486635	0	0	0	0	0	0	0	0	0	0	0	0	0.00102623	0	0	0	0	0	0	0
