# Pathway	SRR30598634_Abundance
UNMAPPED	7399964.4291855982
UNINTEGRATED	108944987.5244104564
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	83853987.0216258913
UNINTEGRATED|g__Enterococcus.s__Enterococcus_faecium	5423419.5872902749
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	4491330.0192308789
UNINTEGRATED|g__Klebsiella.s__Klebsiella_quasipneumoniae	1662233.2126124180
UNINTEGRATED|g__Klebsiella.s__Klebsiella_oxytoca	880857.2761886930
UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii	574341.1840854763
UNINTEGRATED|g__Prevotella.s__Prevotella_copri	329511.6577552088
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	182035.1515232234
UNINTEGRATED|g__Klebsiella.s__Klebsiella_aerogenes	125826.7304561302
UNINTEGRATED|g__Lactobacillus.s__Lactobacillus_ruminis	122474.3689695660
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	58897.9467374884
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	57804.3395901623
UNINTEGRATED|unclassified	57427.6826164204
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	46738.8235516099
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	41619.5010237413
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	34148.7634019457
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	29387.8194902615
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	29170.1478308882
UNINTEGRATED|g__Blautia.s__Blautia_obeum	24006.7791467363
UNINTEGRATED|g__Prevotella.s__Prevotella_sp_885	19924.4609516102
UNINTEGRATED|g__Comamonas.s__Comamonas_kerstersii	16191.7713465040
UNINTEGRATED|g__Holdemanella.s__Holdemanella_biformis	14387.6086501465
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	12726.8591412204
UNINTEGRATED|g__Butyrivibrio.s__Butyrivibrio_crossotus	12003.5277097955
UNINTEGRATED|g__Porphyromonas.s__Porphyromonas_endodontalis	10677.2033177653
UNINTEGRATED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	9863.0126595949
UNINTEGRATED|g__Parvimonas.s__Parvimonas_micra	9198.1442363440
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	8673.3242878820
UNINTEGRATED|g__Peptostreptococcus.s__Peptostreptococcus_stomatis	7460.6923549734
UNINTEGRATED|g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified.s__Eubacterium_infirmum	6933.3115975932
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	6789.5125261304
